osm_uid,osm_type,osm_id,category,name,brand,brand:wikidata,addr:street,addr:district,opening_hours,website,phone,operator,cuisine,wikidata,lat,lon,_raw_tags
node/10171208468,node,10171208468,bus_stops,,,,,,,,,,,,24.4079143,54.5704602,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}"
node/10177719516,node,10177719516,restaurants,Al Farah Restaurant,,,,,,,,,,,24.3286041,54.5325097,"{""amenity"": ""restaurant"", ""name"": ""Al Farah Restaurant""}"
node/10187694217,node,10187694217,bus_stops,Khaleej Al Arabi St / Bus Interchange,,,,,,,,,,,24.3999177,54.4968777,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Khaleej Al Arabi St / Bus Interchange"", ""public_transport"": ""platform"", ""ref"": ""3085B""}"
node/10221096609,node,10221096609,mosques,,,,شارع الميناء,الزاهية,,,,,,,24.5014132,54.3717522,"{""addr:city"": ""أبوظبي"", ""addr:city:en"": ""Abu Dhabi"", ""addr:country"": ""AE"", ""addr:district"": ""الزاهية"", ""addr:district:en"": ""Al Zahiyah"", ""addr:housenumber"": ""121"", ""addr:postcode"": ""22201"", ""addr:street"": ""شارع الميناء"", ""addr:street:en"": ""Al Meena Street"", ""addr:subdistrict"": ""شرق 12"", ""addr:subdistrict:en"": ""E12"", ""amenity"": ""place_of_worship"", ""building"": ""mosque"", ""religion"": ""muslim""}"
node/10236739958,node,10236739958,restaurants,Sagar Fish Grill,,,,,,,,,,,24.3315032,54.5346177,"{""amenity"": ""restaurant"", ""name"": ""Sagar Fish Grill""}"
node/10245893836,node,10245893836,restaurants,Dine Out Restaurant,,,,,,,,,,,24.3249982,54.5386514,"{""amenity"": ""restaurant"", ""name"": ""Dine Out Restaurant""}"
node/10253390853,node,10253390853,restaurants,Salma’s Snack Shack,,,,,,,,,,,24.4879213,54.5994277,"{""amenity"": ""restaurant"", ""name"": ""Salma’s Snack Shack""}"
node/10254037702,node,10254037702,restaurants,Dana’s Diner,,,,,,,,,,,24.4886407,54.600913,"{""amenity"": ""restaurant"", ""name"": ""Dana’s Diner""}"
node/10255013767,node,10255013767,restaurants,360,,,,,,,,,,,24.5139815,54.3902417,"{""addr:city"": ""أبو ظبي"", ""addr:city:ar"": ""أبو ظبي"", ""addr:city:en"": ""Abu Dhabi"", ""addr:city:ur"": ""ابوظہبی"", ""amenity"": ""restaurant"", ""name"": ""360""}"
node/10255013768,node,10255013768,restaurants,Zest,,,,,,,,,,,24.5133622,54.3892163,"{""amenity"": ""restaurant"", ""name"": ""Zest""}"
node/10255126309,node,10255126309,restaurants,,,,,,,,,,international,,24.4522711,54.6049289,"{""amenity"": ""restaurant"", ""cuisine"": ""international"", ""name:en"": ""Berri’s UAE""}"
node/10274656887,node,10274656887,restaurants,Cafeteria Tea World,,,,,,,,,,,24.3248115,54.53427,"{""amenity"": ""restaurant"", ""name"": ""Cafeteria Tea World""}"
node/10277109619,node,10277109619,electronics,Happy Baby Mobile Phones,,,,,,,,,,,24.3247832,54.5335696,"{""name"": ""Happy Baby Mobile Phones"", ""shop"": ""electronics""}"
node/10279363738,node,10279363738,restaurants,Topi Vappa Biriyani,,,,,,,,,,,24.3243105,54.5345485,"{""amenity"": ""restaurant"", ""name"": ""Topi Vappa Biriyani""}"
node/10284239337,node,10284239337,electronics,Prominent Phones and Gifts,,,,,,,,,,,24.3223501,54.5355573,"{""name"": ""Prominent Phones and Gifts"", ""shop"": ""electronics""}"
node/10286043817,node,10286043817,clothes,Dazzler Gents Wear,,,,,,,,,,,24.3247522,54.5320084,"{""name"": ""Dazzler Gents Wear"", ""shop"": ""clothes""}"
node/10286045404,node,10286045404,pharmacies,Al Bahar Al Ahmar Pharmacy,,,,,,,,,,,24.3247403,54.5319243,"{""amenity"": ""pharmacy"", ""name"": ""Al Bahar Al Ahmar Pharmacy""}"
node/10308309571,node,10308309571,tourist_landmarks,,,,,,,,,,,,24.4865018,54.3558955,"{""historic"": ""monument"", ""image"": ""https://photos.app.goo.gl/4CxBU3jeeih1wK3N8""}"
node/10308309572,node,10308309572,tourist_landmarks,,,,,,,,,,,,24.4863649,54.3560726,"{""historic"": ""monument"", ""image"": ""https://photos.app.goo.gl/imUJX5z6WNdRENJE8""}"
node/10308309574,node,10308309574,tourist_landmarks,,,,,,,,,,,,24.4869622,54.3555544,"{""historic"": ""monument""}"
node/10308435309,node,10308435309,restaurants,,,,,,Su-Sa 11:00-02:00,,+971 02 886 7314,,american;burger,,24.4897013,54.3557425,"{""amenity"": ""restaurant"", ""contact:instagram"": ""https://www.instagram.com/eatpickl/"", ""cuisine"": ""american;burger"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""internet_access"": ""wlan"", ""name:en"": ""Pickl"", ""opening_hours"": ""Su-Sa 11:00-02:00"", ""phone"": ""+971 02 886 7314""}"
node/10312646909,node,10312646909,coffee_shops,,,,,,Su-Sa 11:00-00:00,https://instagram.com/sangkwaeuah,0566699186,,asian;chinese;tea,,24.4929534,54.368529,"{""amenity"": ""cafe"", ""cuisine"": ""asian;chinese;tea"", ""name:en"": ""Sangkwae Fresh Fruit & Bubble Tea"", ""opening_hours"": ""Su-Sa 11:00-00:00"", ""phone"": ""0566699186"", ""website"": ""https://instagram.com/sangkwaeuah""}"
node/10312969909,node,10312969909,bakeries,Egyptian Bakery,,,,,24/7,,,,,,24.4583119,54.3887094,"{""name"": ""Egyptian Bakery"", ""opening_hours"": ""24/7"", ""shop"": ""bakery""}"
node/10312970009,node,10312970009,furniture,Royal Furniture,,,,,,,,,,,24.4587464,54.3887812,"{""name"": ""Royal Furniture"", ""shop"": ""furniture""}"
node/10325385310,node,10325385310,bus_stops,,,,,,,,,,,,24.4888725,54.3671621,"{""highway"": ""bus_stop"", ""name:en"": ""7, 8, 42, 43, 44, 55, 56, 67""}"
node/1032767177,node,1032767177,restaurants,The Meat Co.,,,,,,,+971 2 558 1713,,steak,,24.4090332,54.4906656,"{""addr:city"": ""أبو ظبي"", ""addr:city:ar"": ""أبو ظبي"", ""addr:city:en"": ""Abu Dhabi"", ""addr:city:ur"": ""ابوظہبی"", ""addr:country"": ""AE"", ""addr:housename"": ""Souk Qaryat al Beri"", ""amenity"": ""restaurant"", ""cuisine"": ""steak"", ""name"": ""The Meat Co."", ""phone"": ""+971 2 558 1713""}"
node/1032767186,node,1032767186,restaurants,Sho Cho,,,,,,,+971 2 558 1117,,sushi,,24.4090926,54.4906676,"{""addr:city"": ""أبو ظبي"", ""addr:city:ar"": ""أبو ظبي"", ""addr:city:en"": ""Abu Dhabi"", ""addr:city:ur"": ""ابوظہبی"", ""addr:country"": ""AE"", ""addr:housename"": ""Souk Qaryat al Beri"", ""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""name"": ""Sho Cho"", ""phone"": ""+971 2 558 1117""}"
node/10328510509,node,10328510509,bus_stops,,,,,,,,,,,,24.4913996,54.36224,"{""highway"": ""bus_stop"", ""name:en"": ""A2, 102, 110, 111, 155, 160, 300, 401, 404, 405"", ""shelter"": ""yes""}"
node/1066729493,node,1066729493,coffee_shops,Starbucks,,,,,,,,,,,24.4898717,54.3628881,"{""amenity"": ""cafe"", ""name"": ""Starbucks"", ""name:en"": ""Starbucks""}"
node/1068271830,node,1068271830,pharmacies,City Pharmacy Co.,,,,,,,,,,,24.4896836,54.3626151,"{""amenity"": ""pharmacy"", ""name"": ""City Pharmacy Co."", ""name:en"": ""City Pharmacy Co.""}"
node/1068276359,node,1068276359,restaurants,Al Rousha,,,,,,,,,,,24.4908389,54.3611943,"{""amenity"": ""restaurant"", ""name"": ""Al Rousha"", ""name:en"": ""Al Rousha""}"
node/1068369586,node,1068369586,pharmacies,Al Manara,,,,,,,,,,,24.4913341,54.3609309,"{""amenity"": ""pharmacy"", ""name"": ""Al Manara"", ""name:en"": ""Al Manara""}"
node/1068370413,node,1068370413,pharmacies,Al Noor Pharmacy,,,,,,,,,,,24.4909279,54.3606422,"{""amenity"": ""pharmacy"", ""name"": ""Al Noor Pharmacy"", ""name:en"": ""Al Noor Pharmacy""}"
node/1068371745,node,1068371745,pharmacies,Knights Pharmacy,,,,,,,,,,,24.4900311,54.3593011,"{""amenity"": ""pharmacy"", ""name"": ""Knights Pharmacy"", ""name:en"": ""Knights Pharmacy""}"
node/1069810622,node,1069810622,fast_food,Burger King,Burger King,Q177054,,,,,,,burger,,24.4894055,54.3633133,"{""amenity"": ""fast_food"", ""brand"": ""Burger King"", ""brand:wikidata"": ""Q177054"", ""brand:wikipedia"": ""en:Burger King"", ""cuisine"": ""burger"", ""name"": ""Burger King"", ""name:en"": ""Burger King"", ""takeaway"": ""yes""}"
node/10699457138,node,10699457138,bus_stops,,,,,,,,,,,,24.4770353,54.3801114,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/10732829553,node,10732829553,parking,,,,,,,,,,,,24.4446331,54.5749786,"{""amenity"": ""parking""}"
node/10732829564,node,10732829564,parking,,,,,,,,,,,,24.4445961,54.5749441,"{""amenity"": ""parking""}"
node/10734204227,node,10734204227,restaurants,,,,,,,,,,,,24.4272274,54.6008026,"{""amenity"": ""restaurant"", ""name:en"": ""BBC""}"
node/10734204228,node,10734204228,bakeries,,,,,,,,,,,,24.427206,54.6007302,"{""shop"": ""bakery""}"
node/10734204606,node,10734204606,supermarkets,Earth,,,,,,https://www.earthretail.ae/,+791 2 546 2285,Earth Supermarket LLC,,,24.4273439,54.600665,"{""name"": ""Earth"", ""operator"": ""Earth Supermarket LLC"", ""phone"": ""+791 2 546 2285"", ""shop"": ""supermarket"", ""website"": ""https://www.earthretail.ae/""}"
node/10749969313,node,10749969313,bus_stops,,,,,,,,,,,,24.4330522,54.6041068,"{""highway"": ""bus_stop""}"
node/10749981812,node,10749981812,bus_stops,,,,,,,,,,,,24.4351506,54.6030446,"{""highway"": ""bus_stop"", ""name:en"": ""K6""}"
node/10752366205,node,10752366205,convenience,,,,,,,,,,,,24.439879,54.6069322,"{""shop"": ""convenience""}"
node/10763489405,node,10763489405,restaurants,,,,,,,,,,,,24.4096781,54.5650267,"{""amenity"": ""restaurant""}"
node/10763489505,node,10763489505,fast_food,,,,,,,,,,,,24.4099738,54.5649079,"{""amenity"": ""fast_food"", ""name:en"": ""Papa John's""}"
node/10766083509,node,10766083509,restaurants,Marmellata Bakery,,,شارع المُتْقِن,,We-Su 17:00-20:00,https://www.marmellatalove.com/,+971 55 802 9355,,pizza,,24.5285954,54.3656699,"{""addr:street"": ""شارع المُتْقِن"", ""amenity"": ""restaurant"", ""contact:instagram"": ""marmellatalove"", ""cuisine"": ""pizza"", ""internet_access"": ""no"", ""level"": ""0"", ""name"": ""Marmellata Bakery"", ""opening_hours"": ""We-Su 17:00-20:00"", ""outdoor_seating"": ""yes"", ""phone"": ""+971 55 802 9355"", ""takeaway"": ""yes"", ""toilets"": ""no"", ""website"": ""https://www.marmellatalove.com/"", ""wheelchair"": ""no""}"
node/10781917890,node,10781917890,fast_food,Domino's,Domino's,Q839466,Al Bateen Street,,,,,,pizza,,24.4684566,54.3388503,"{""addr:street"": ""Al Bateen Street"", ""amenity"": ""fast_food"", ""brand"": ""Domino's"", ""brand:wikidata"": ""Q839466"", ""cuisine"": ""pizza"", ""name"": ""Domino's"", ""name:en"": ""Domino's Pizza"", ""takeaway"": ""yes""}"
node/10783738905,node,10783738905,clothes,,,,"Al Zeina Complex, Block C - Abu Dhabi - United Arab Emirates",,Su-Sa 07:00-22:00,,,,,,24.4558515,54.6146054,"{""addr:street"": ""Al Zeina Complex, Block C - Abu Dhabi - United Arab Emirates"", ""name:en"": ""LOCAL – Cafe & barbershop"", ""opening_hours"": ""Su-Sa 07:00-22:00"", ""shop"": ""clothes""}"
node/10783753105,node,10783753105,tourist_landmarks,,,,Jacques Chirac St - Al Saadiyat Island - Cultural District - Abu Dhabi - United Arab Emirates,,Su-Sa 10:00-17:00,,,,,,24.5310661,54.4058288,"{""addr:street"": ""Jacques Chirac St - Al Saadiyat Island - Cultural District - Abu Dhabi - United Arab Emirates"", ""name:en"": ""Abrahamic Family House"", ""opening_hours"": ""Su-Sa 10:00-17:00"", ""tourism"": ""museum""}"
node/10783767105,node,10783767105,restaurants,,,,,,Su-Sa 12:00-23:00,,,,,,24.4838549,54.3566678,"{""amenity"": ""restaurant"", ""name:en"": ""Erth Restaurant"", ""opening_hours"": ""Su-Sa 12:00-23:00""}"
node/10816722511,node,10816722511,supermarkets,Coop,,,,,,,,,,,24.4198839,54.5786869,"{""name"": ""Coop"", ""shop"": ""supermarket""}"
node/10824379323,node,10824379323,restaurants,AlBeit AlAteeq Restaurant,,,,,,,+971 2 666 3000,,lebanese;middle_eastern,,24.4172251,54.4955909,"{""amenity"": ""restaurant"", ""cuisine"": ""lebanese;middle_eastern"", ""diet:meat"": ""yes"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""name"": ""AlBeit AlAteeq Restaurant"", ""phone"": ""+971 2 666 3000""}"
node/10827664305,node,10827664305,restaurants,49er's — Steakhouse & Club,,,,,"PH,Mo-Su 12:00-04:00",,,,,,24.498737,54.3807225,"{""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""name"": ""49er's — Steakhouse & Club"", ""opening_hours"": ""PH,Mo-Su 12:00-04:00"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""smoking"": ""no"", ""wheelchair"": ""yes""}"
node/10829541843,node,10829541843,coffee_shops,Aptitude Café,,,,,09:00-22:00,https://www.louvreabudhabi.ae/en/visit/aptitude-cafe,+971 50 988 5445,,coffee_shop;international,,24.5340806,54.4009201,"{""addr:city"": ""أبو ظبي"", ""addr:city:ar"": ""أبو ظبي"", ""addr:city:en"": ""Abu Dhabi"", ""addr:city:ur"": ""ابوظہبی"", ""addr:postcode"": ""22600"", ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop;international"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name"": ""Aptitude Café"", ""opening_hours"": ""09:00-22:00"", ""outdoor_seating"": ""yes"", ""phone"": ""+971 50 988 5445"", ""website"": ""https://www.louvreabudhabi.ae/en/visit/aptitude-cafe""}"
node/10832029005,node,10832029005,restaurants,Dragon Bao Bao,,,,,,,,,,,24.4915242,54.3736455,"{""amenity"": ""restaurant"", ""name"": ""Dragon Bao Bao""}"
node/1083721047,node,1083721047,coffee_shops,Cafe Arabia,,,Mohammed Bin Khalifa Street (15th Street),,"Mo-We 08:00-22:30, Th-Fr 08:00-22:00, Sa-Su 08:00-22:30",https://www.facebook.com/CafeArabia,+971 2 643 9699,,,,24.4558765,54.3793157,"{""addr:city"": ""أبو ظبي"", ""addr:city:ar"": ""أبو ظبي"", ""addr:city:en"": ""Abu Dhabi"", ""addr:city:ur"": ""ابوظہبی"", ""addr:country"": ""AE"", ""addr:street"": ""Mohammed Bin Khalifa Street (15th Street)"", ""amenity"": ""cafe"", ""name"": ""Cafe Arabia"", ""name:en"": ""Cafe Arabia"", ""opening_hours"": ""Mo-We 08:00-22:30, Th-Fr 08:00-22:00, Sa-Su 08:00-22:30"", ""phone"": ""+971 2 643 9699"", ""smoking"": ""outside"", ""website"": ""https://www.facebook.com/CafeArabia""}"
node/10886053135,node,10886053135,furniture,Shine Smart Furniture,,,,,,,,,,,24.3409378,54.5348393,"{""name"": ""Shine Smart Furniture"", ""shop"": ""furniture""}"
node/10886066081,node,10886066081,restaurants,Njangaddakadda Restaurant,,,,,,,,,,,24.3412653,54.5348227,"{""amenity"": ""restaurant"", ""name"": ""Njangaddakadda Restaurant""}"
node/10886070876,node,10886070876,coffee_shops,Alexandria Cafe,,,,,,,,,,,24.3415144,54.5341253,"{""amenity"": ""cafe"", ""name"": ""Alexandria Cafe""}"
node/10902642742,node,10902642742,restaurants,تاي رينو,,,,,,,,,,,24.4927471,54.3694685,"{""amenity"": ""restaurant"", ""name"": ""تاي رينو"", ""name:ar"": ""تاي رينو"", ""name:en"": ""Thai Renu""}"
node/1096012687,node,1096012687,restaurants,Il Porto Italian Restaurant & Sushi Bar,,,,,,,+973 2 635 9957,,italian,,24.473801,54.3162985,"{""addr:city"": ""أبو ظبي"", ""addr:city:ar"": ""أبو ظبي"", ""addr:city:en"": ""Abu Dhabi"", ""addr:city:ur"": ""ابوظہبی"", ""addr:country"": ""AE"", ""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""name"": ""Il Porto Italian Restaurant & Sushi Bar"", ""name:en"": ""Il Porto Italian Restaurant & Sushi Bar"", ""phone"": ""+973 2 635 9957""}"
node/10981642582,node,10981642582,restaurants,مشاوي و شاورما ريفانا الشام,,,,,,https://grills-and-shawarma-rivana-alsham.com/,+971 0503 884885; +971 ​0255 63303,,,,24.4010793,54.5782095,"{""amenity"": ""restaurant"", ""contact:facebook"": ""https://www.facebook.com/Rivanaalsham/"", ""contact:instagram"": ""https://www.instagram.com/rivanaalsham/"", ""name"": ""مشاوي و شاورما ريفانا الشام"", ""name:ar"": ""مشاوي و شاورما ريفانا الشام"", ""name:en"": ""Grills And Shawarma Rivana Al Sham"", ""phone"": ""+971 0503 884885; +971 ​0255 63303"", ""website"": ""https://grills-and-shawarma-rivana-alsham.com/""}"
node/10998457167,node,10998457167,bakeries,Cinnabon,,,,,,,,,,,24.4293992,54.6439961,"{""level"": ""1"", ""name"": ""Cinnabon"", ""shop"": ""bakery"", ""survey:date"": ""2023-07-12""}"
node/11012436551,node,11012436551,coffee_shops,L'eto,,,,,"Fr-Sa 09:00-00:00; Mo-Th,Su 09:00-23:00",,,,,,24.5009612,54.3902582,"{""air_conditioning"": ""yes"", ""amenity"": ""cafe"", ""contact:email"": ""ae@letocaffe.com"", ""contact:phone"": ""+971 2 672 4320"", ""contact:website"": ""https://letocaffe.com"", ""diet:vegetarian"": ""yes"", ""indoor_seating"": ""yes"", ""name"": ""L'eto"", ""opening_hours"": ""Fr-Sa 09:00-00:00; Mo-Th,Su 09:00-23:00"", ""outdoor_seating"": ""no"", ""smoking"": ""no""}"
node/11012436558,node,11012436558,coffee_shops,Forever Rose,,,,,"Fr-Sa 09:00-00:00; Mo-Th,Su 09:00-22:00",,,Forever Rose Cafe,,,24.488764,54.609154,"{""air_conditioning"": ""yes"", ""amenity"": ""cafe"", ""contact:email"": ""asim@foreverrose.london"", ""contact:instagram"": ""https://instagram.com/foreverrosecafe"", ""contact:phone"": ""+971 2 886 4587;+971 50 112 1094"", ""contact:website"": ""https://foreverrosecafe.com"", ""diet:halal"": ""yes"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""indoor_seating"": ""yes"", ""name"": ""Forever Rose"", ""opening_hours"": ""Fr-Sa 09:00-00:00; Mo-Th,Su 09:00-22:00"", ""operator"": ""Forever Rose Cafe"", ""outdoor_seating"": ""no"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""smoking"": ""no"", ""toilets"": ""no"", ""wheelchair"": ""limited""}"
node/11012436562,node,11012436562,fast_food,Booba,,,,,"Fr-Sa 10:00-24:00; Mo-Th,Su 10:00-22:00",,,,juice,,24.4896285,54.6082333,"{""air_conditioning"": ""yes"", ""amenity"": ""fast_food"", ""contact:email"": ""feedback@booba.ae"", ""contact:instagram"": ""https://www.instagram.com/boobame"", ""contact:phone"": ""+971 2 584 9474"", ""contact:website"": ""https://booba.ae/"", ""cuisine"": ""juice"", ""diet:halal"": ""yes"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""indoor_seating"": ""yes"", ""name"": ""Booba"", ""opening_hours"": ""Fr-Sa 10:00-24:00; Mo-Th,Su 10:00-22:00"", ""outdoor_seating"": ""no"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""smoking"": ""no"", ""toilets"": ""no"", ""wheelchair"": ""limited""}"
node/11012454832,node,11012454832,fast_food,Grill House,,,,,Mo-Su 04:00-02:00,,,Grill House Restaurant,,,24.2881955,54.6400389,"{""amenity"": ""fast_food"", ""contact:email"": ""houseoftea1992@gmail.com"", ""contact:phone"": ""+971 2 583 3585;+971 56 508 3994"", ""contact:website"": ""https://houseoftea.ae"", ""name"": ""Grill House"", ""opening_hours"": ""Mo-Su 04:00-02:00"", ""operator"": ""Grill House Restaurant""}"
node/11025420493,node,11025420493,parking,,,,,,,,,,,,24.4926845,54.3658823,"{""amenity"": ""parking"", ""parking"": ""underground""}"
node/11042007712,node,11042007712,restaurants,Zali,,,شارع سنان بن خادم المهيري,البطين,,,+971507976951,,lebanese,,24.4537778,54.3381294,"{""addr:city"": ""أبوظبي"", ""addr:city:en"": ""Abu Dhabi"", ""addr:country"": ""AE"", ""addr:district"": ""البطين"", ""addr:district:en"": ""Al Bateen"", ""addr:housenumber"": ""105"", ""addr:postcode"": ""20011"", ""addr:street"": ""شارع سنان بن خادم المهيري"", ""addr:street:en"": ""Sinan Bin Khadim Al Muhairi Street"", ""addr:subdistrict"": ""غرب 35"", ""addr:subdistrict:en"": ""W35"", ""amenity"": ""restaurant"", ""cuisine"": ""lebanese"", ""name"": ""Zali"", ""phone"": ""+971507976951""}"
node/11061831610,node,11061831610,restaurants,Yala Kombucha Bar,,,,,,,,,,,24.5285755,54.3656405,"{""amenity"": ""restaurant"", ""name"": ""Yala Kombucha Bar"", ""wheelchair"": ""no""}"
node/11061831611,node,11061831611,tourist_landmarks,Souq Al Mina,,,,,,,,Aldar,,,24.5280349,54.3648859,"{""name"": ""Souq Al Mina"", ""operator"": ""Aldar"", ""toilets"": ""yes"", ""toilets:access"": ""yes"", ""tourism"": ""attraction""}"
node/11066952783,node,11066952783,restaurants,Blu Sky Lounge & Bar,,,Al Meena Street,,Mo-Fr 15:00-03:00; Sat-Sun 12:00-03:00,https://www.southernsun.com/southern-sun-abu-dhabi/dining/blu-sky-lounge-and-bar?utm_source=openstreetmaps&utm_medium=businesslisting&utm_campaign=rstrnt_blu-sky-lounge-and-bar,+971 2 818 4888,,,,24.5004529,54.3713119,"{""addr:street"": ""Al Meena Street"", ""amenity"": ""restaurant"", ""name"": ""Blu Sky Lounge & Bar"", ""opening_hours"": ""Mo-Fr 15:00-03:00; Sat-Sun 12:00-03:00"", ""phone"": ""+971 2 818 4888"", ""website"": ""https://www.southernsun.com/southern-sun-abu-dhabi/dining/blu-sky-lounge-and-bar?utm_source=openstreetmaps&utm_medium=businesslisting&utm_campaign=rstrnt_blu-sky-lounge-and-bar""}"
